,avgtimeall,avgtimealllure,avgtimeallreal,avgtimeneglure,avgtimenegreal,avgtimeneulure,avgtimeneureal,avgtimeposlure,avgtimeposreal,condition,subjid,totalneglure,totalnegreal,totalneulure,totalneureal,totalposlure,totalposreal
357,4.3492,,,,,,,,,M12,cs64,0,0,0,0,0,0
358,10.77825,,,,,,,,,L11,CS115,0,0,0,0,0,0
359,12.1677,,,,,,,,,M21,cs34,0,0,0,0,0,0
360,17.429233333333332,,,,,,,,,M11,cs02,0,0,0,0,0,0
361,9.8895,,,,,,,,,L11,CS138,0,0,0,0,0,0
362,13.216684210526315,,,,,,,,,M31,cs33,0,0,0,0,0,0
363,31.978863636363634,,,,,,,,,L22,cs66,0,0,0,0,0,0
364,8.869136363636365,,,,,,,,,M21,CS106,0,0,0,0,0,0
365,16.494785714285715,,,,,,,,,L11,cs02,0,0,0,0,0,0
366,5.327434782608696,,,,,,,,,M41,cs127,0,0,0,0,0,0
367,31.880357142857143,,,,,,,,,M11,CS138,0,0,0,0,0,0
368,8.858125,,,,,,,,,M41,cs96,0,0,0,0,0,0
369,16.151333333333334,,,,,,,,,M42,CS102,0,0,0,0,0,0
